"Copper & Graphite"
"Current date: 04/02/2026 11:34 AM (Eastern Daylight Time)"
"Commodity","Country","Time","Customs Value (Gen) ($US)",
"7404 Copper Waste And Scrap","Guyana","2015","37,337"
"7404 Copper Waste And Scrap","Guyana","2016","59,619"
"7404 Copper Waste And Scrap","Guyana","2017","453,558"
"7404 Copper Waste And Scrap","Guyana","2018","478,164"
"7404 Copper Waste And Scrap","Guyana","2019","394,585"
"7404 Copper Waste And Scrap","Guyana","2020","190,801"
"7404 Copper Waste And Scrap","Guyana","2021","69,591"
"7404 Copper Waste And Scrap","Guyana","2022","307,422"
"7404 Copper Waste And Scrap","Guyana","2023","304,986"
"7404 Copper Waste And Scrap","Guyana","2024","623,603"
"7404 Copper Waste And Scrap","Guyana","2025","232,066"
"7404 Copper Waste And Scrap","Paraguay","2015","119,432"
"7404 Copper Waste And Scrap","Paraguay","2016","21,914"
"7404 Copper Waste And Scrap","Paraguay","2018","165,789"
"7404 Copper Waste And Scrap","Paraguay","2019","195,467"
"7404 Copper Waste And Scrap","Paraguay","2020","60,875"
"7404 Copper Waste And Scrap","Paraguay","2021","344,973"
"7404 Copper Waste And Scrap","Paraguay","2024","60,531"
"7404 Copper Waste And Scrap","Peru","2015","1,084,992"
"7404 Copper Waste And Scrap","Peru","2016","1,023,856"
"7404 Copper Waste And Scrap","Peru","2017","773,732"
"7404 Copper Waste And Scrap","Peru","2018","754,918"
"7404 Copper Waste And Scrap","Peru","2019","1,352,842"
"7404 Copper Waste And Scrap","Peru","2020","3,609,125"
"7404 Copper Waste And Scrap","Peru","2021","2,361,171"
"7404 Copper Waste And Scrap","Peru","2022","1,497,899"
"7404 Copper Waste And Scrap","Peru","2023","489,676"
"7404 Copper Waste And Scrap","Peru","2024","1,459,479"
"7404 Copper Waste And Scrap","Peru","2025","266,243"
"7404 Copper Waste And Scrap","Suriname","2015","1,128,260"
"7404 Copper Waste And Scrap","Suriname","2016","893,940"
"7404 Copper Waste And Scrap","Suriname","2017","1,089,084"
"7404 Copper Waste And Scrap","Suriname","2018","890,514"
"7404 Copper Waste And Scrap","Suriname","2019","986,794"
"7404 Copper Waste And Scrap","Suriname","2020","366,041"
"7404 Copper Waste And Scrap","Suriname","2021","2,127,336"
"7404 Copper Waste And Scrap","Suriname","2022","2,866,075"
"7404 Copper Waste And Scrap","Suriname","2023","2,144,719"
"7404 Copper Waste And Scrap","Suriname","2024","2,225,341"
"7404 Copper Waste And Scrap","Suriname","2025","3,608,102"
"7404 Copper Waste And Scrap","Uruguay","2015","66,900"
"7404 Copper Waste And Scrap","Uruguay","2016","33,472"
"7404 Copper Waste And Scrap","Uruguay","2017","160,273"
"7404 Copper Waste And Scrap","Uruguay","2018","99,074"
"7404 Copper Waste And Scrap","Uruguay","2019","94,670"
"7404 Copper Waste And Scrap","Uruguay","2021","4,128,163"
"7404 Copper Waste And Scrap","Uruguay","2022","618,704"
"7404 Copper Waste And Scrap","Uruguay","2023","432,005"
"7404 Copper Waste And Scrap","Uruguay","2024","621,553"
"7404 Copper Waste And Scrap","Uruguay","2025","469,267"
"7404 Copper Waste And Scrap","Venezuela","2016","3,009,652"
"7404 Copper Waste And Scrap","Venezuela","2017","12,017,056"
"7404 Copper Waste And Scrap","Venezuela","2018","15,651,469"
"7404 Copper Waste And Scrap","Venezuela","2019","2,348,343"
"7404 Copper Waste And Scrap","Venezuela","2020","674,183"
"7404 Copper Waste And Scrap","Venezuela","2021","3,588,018"
"7404 Copper Waste And Scrap","Venezuela","2022","88,379"
"7404 Copper Waste And Scrap","Venezuela","2023","608,497"
"7404 Copper Waste And Scrap","Venezuela","2024","1,454,908"
"7404 Copper Waste And Scrap","Venezuela","2025","508,839"
"7408 Copper Wire","South/Central America","2015","40,543,966"
"7408 Copper Wire","South/Central America","2016","24,510,257"
"7408 Copper Wire","South/Central America","2017","38,608,177"
"7408 Copper Wire","South/Central America","2018","42,348,328"
"7408 Copper Wire","South/Central America","2019","37,027,253"
"7408 Copper Wire","South/Central America","2020","29,063,909"
"7408 Copper Wire","South/Central America","2021","63,480,362"
"7408 Copper Wire","South/Central America","2022","67,352,909"
"7408 Copper Wire","South/Central America","2023","102,597,129"
"7408 Copper Wire","South/Central America","2024","139,287,793"
"7408 Copper Wire","South/Central America","2025","103,778,067"
