HS Code,Commodity Name,Year,Month,Country,Nominal Value,Annual Inflation Rate,CPI,Real Value,Category Type
7404,Copper Waste And Scrap,2011,May,Peru,101171,3.16,103.16,98071.9271035285,Refined / Articles
7404,Copper Waste And Scrap,2011,Jun,Peru,25678,3.16,103.16,24891.430787126792,Refined / Articles
7404,Copper Waste And Scrap,2011,Sep,Peru,48913,3.16,103.16,47414.69561845677,Refined / Articles
7404,Copper Waste And Scrap,2011,Oct,Peru,21188,3.16,103.16,20538.968592477704,Refined / Articles
7404,Copper Waste And Scrap,2011,Nov,Peru,207189,3.16,103.16,200842.38076773944,Refined / Articles
7404,Copper Waste And Scrap,2011,Dec,Peru,175895,3.16,103.16,170506.979449399,Refined / Articles
7404,Copper Waste And Scrap,2012,Jan,Peru,187572,2.07,105.2954,178138.83607451036,Refined / Articles
7404,Copper Waste And Scrap,2012,Feb,Peru,175823,2.07,105.2954,166980.70381042286,Refined / Articles
7404,Copper Waste And Scrap,2012,Mar,Peru,1500256,2.07,105.2954,1424806.7816827707,Refined / Articles
7404,Copper Waste And Scrap,2012,May,Peru,61891,2.07,105.2954,58778.4461619406,Refined / Articles
7404,Copper Waste And Scrap,2012,Jun,Peru,159332,2.07,105.2954,151319.05097468646,Refined / Articles
7404,Copper Waste And Scrap,2012,Jul,Peru,208744,2.07,105.2954,198246.07722654552,Refined / Articles
7404,Copper Waste And Scrap,2012,Aug,Peru,28067,2.07,105.2954,26655.48542481438,Refined / Articles
7404,Copper Waste And Scrap,2012,Nov,Peru,81954,2.07,105.2954,77832.45991752726,Refined / Articles
7404,Copper Waste And Scrap,2012,Dec,Peru,196728,2.07,105.2954,186834.37263166293,Refined / Articles
7404,Copper Waste And Scrap,2013,May,Peru,210074,1.46,106.8327,196638.2952036221,Refined / Articles
7404,Copper Waste And Scrap,2013,Jun,Peru,165904,1.46,106.8327,155293.27630959437,Refined / Articles
7404,Copper Waste And Scrap,2013,Jul,Peru,83336,1.46,106.8327,78006.07866318083,Refined / Articles
7404,Copper Waste And Scrap,2013,Sep,Peru,86864,1.46,106.8327,81308.4383339558,Refined / Articles
7404,Copper Waste And Scrap,2013,Oct,Peru,357943,1.46,106.8327,335050.0361780616,Refined / Articles
7404,Copper Waste And Scrap,2013,Nov,Peru,102317,1.46,106.8327,95773.11066742672,Refined / Articles
7404,Copper Waste And Scrap,2013,Dec,Peru,255787,1.46,106.8327,239427.62843211862,Refined / Articles
7404,Copper Waste And Scrap,2014,Jan,Peru,436993,1.62,108.5634,402523.31817168585,Refined / Articles
7404,Copper Waste And Scrap,2014,Feb,Peru,261315,1.62,108.5634,240702.66774990465,Refined / Articles
7404,Copper Waste And Scrap,2014,Mar,Peru,167436,1.62,108.5634,154228.77323296803,Refined / Articles
7404,Copper Waste And Scrap,2014,Apr,Peru,166620,1.62,108.5634,153477.13870420418,Refined / Articles
7404,Copper Waste And Scrap,2014,May,Peru,160822,1.62,108.5634,148136.48061869838,Refined / Articles
7404,Copper Waste And Scrap,2014,Jun,Peru,159203,1.62,108.5634,146645.18613086917,Refined / Articles
7404,Copper Waste And Scrap,2014,Jul,Peru,239414,1.62,108.5634,220529.20229101152,Refined / Articles
7404,Copper Waste And Scrap,2014,Nov,Peru,157794,1.62,108.5634,145347.3269997071,Refined / Articles
7404,Copper Waste And Scrap,2014,Dec,Peru,381186,1.62,108.5634,351118.33269776,Refined / Articles
7404,Copper Waste And Scrap,2015,Jan,Peru,146790,0.12,108.6937,135049.22548408966,Refined / Articles
7404,Copper Waste And Scrap,2015,Feb,Peru,73905,0.12,108.6937,67993.82116902819,Refined / Articles
7404,Copper Waste And Scrap,2015,Mar,Peru,63390,0.12,108.6937,58319.84742445974,Refined / Articles
7404,Copper Waste And Scrap,2015,Jun,Peru,128133,0.12,108.6937,117884.4772052106,Refined / Articles
7404,Copper Waste And Scrap,2015,Jul,Peru,38742,0.12,108.6937,35643.280153311556,Refined / Articles
7404,Copper Waste And Scrap,2015,Aug,Peru,68390,0.12,108.6937,62919.93004194355,Refined / Articles
7404,Copper Waste And Scrap,2015,Sep,Peru,127528,0.12,108.6937,117327.86720849505,Refined / Articles
7404,Copper Waste And Scrap,2015,Oct,Peru,316828,0.12,108.6937,291486.9951064321,Refined / Articles
7404,Copper Waste And Scrap,2015,Nov,Peru,62822,0.12,108.6937,57797.278039113575,Refined / Articles
7404,Copper Waste And Scrap,2015,Dec,Peru,58464,0.12,108.6937,53787.846029714696,Refined / Articles
7404,Copper Waste And Scrap,2016,Jan,Peru,112308,1.26,110.0632,102039.55545541107,Refined / Articles
7404,Copper Waste And Scrap,2016,Mar,Peru,54076,1.26,110.0632,49131.77156397416,Refined / Articles
7404,Copper Waste And Scrap,2016,Apr,Peru,212288,1.26,110.0632,192878.27357372854,Refined / Articles
7404,Copper Waste And Scrap,2016,Jun,Peru,54959,1.26,110.0632,49934.03789822575,Refined / Articles
7404,Copper Waste And Scrap,2016,Aug,Peru,164400,1.26,110.0632,149368.7263317803,Refined / Articles
7404,Copper Waste And Scrap,2016,Sep,Peru,135349,1.26,110.0632,122973.89136423437,Refined / Articles
7404,Copper Waste And Scrap,2016,Oct,Peru,176782,1.26,110.0632,160618.62638920185,Refined / Articles
7404,Copper Waste And Scrap,2016,Nov,Peru,56941,1.26,110.0632,51734.82144804076,Refined / Articles
7404,Copper Waste And Scrap,2016,Dec,Peru,56753,1.26,110.0632,51564.01049578787,Refined / Articles
7404,Copper Waste And Scrap,2017,Jan,Peru,134847,2.13,112.4076,119962.52922400265,Refined / Articles
7404,Copper Waste And Scrap,2017,Feb,Peru,59557,2.13,112.4076,52983.07231895352,Refined / Articles
7404,Copper Waste And Scrap,2017,Mar,Peru,60953,2.13,112.4076,54224.98122902722,Refined / Articles
7404,Copper Waste And Scrap,2017,Apr,Peru,52035,2.13,112.4076,46291.35396539024,Refined / Articles
7404,Copper Waste And Scrap,2017,May,Peru,65824,2.13,112.4076,58558.318120838805,Refined / Articles
7404,Copper Waste And Scrap,2017,Jul,Peru,128979,2.13,112.4076,114742.24162779028,Refined / Articles
7404,Copper Waste And Scrap,2017,Aug,Peru,71170,2.13,112.4076,63314.22430511816,Refined / Articles
7404,Copper Waste And Scrap,2017,Sep,Peru,62186,2.13,112.4076,55321.882150317244,Refined / Articles
7404,Copper Waste And Scrap,2017,Oct,Peru,138181,2.13,112.4076,122928.52084734484,Refined / Articles
7404,Copper Waste And Scrap,2018,Jan,Peru,29655,2.44,115.1503,25753.298080856064,Refined / Articles
7404,Copper Waste And Scrap,2018,Feb,Peru,146345,2.44,115.1503,127090.42008574879,Refined / Articles
7404,Copper Waste And Scrap,2018,Mar,Peru,79548,2.44,115.1503,69081.88689043798,Refined / Articles
7404,Copper Waste And Scrap,2018,Apr,Peru,80635,2.44,115.1503,70025.87053616013,Refined / Articles
7404,Copper Waste And Scrap,2018,May,Peru,75719,2.44,115.1503,65756.66759009747,Refined / Articles
7404,Copper Waste And Scrap,2018,Jun,Peru,78518,2.44,115.1503,68187.4037670766,Refined / Articles
7404,Copper Waste And Scrap,2018,Aug,Peru,183400,2.44,115.1503,159270.10177133713,Refined / Articles
7404,Copper Waste And Scrap,2018,Sep,Peru,81098,2.44,115.1503,70427.95372656433,Refined / Articles
7404,Copper Waste And Scrap,2019,Jan,Peru,146061,1.81,117.2345,124588.75160468974,Refined / Articles
7404,Copper Waste And Scrap,2019,Feb,Peru,201095,1.81,117.2345,171532.27079059492,Refined / Articles
7404,Copper Waste And Scrap,2019,Apr,Peru,72898,1.81,117.2345,62181.354464769334,Refined / Articles
7404,Copper Waste And Scrap,2019,May,Peru,255157,1.81,117.2345,217646.68250387046,Refined / Articles
7404,Copper Waste And Scrap,2019,Jun,Peru,220597,1.81,117.2345,188167.3056992609,Refined / Articles
7404,Copper Waste And Scrap,2019,Jul,Peru,145644,1.81,117.2345,124233.05426303692,Refined / Articles
7404,Copper Waste And Scrap,2019,Sep,Peru,62283,1.81,117.2345,53126.852590321105,Refined / Articles
7404,Copper Waste And Scrap,2019,Oct,Peru,126120,1.81,117.2345,107579.25354737727,Refined / Articles
7404,Copper Waste And Scrap,2019,Nov,Peru,64285,1.81,117.2345,54834.541026745545,Refined / Articles
7404,Copper Waste And Scrap,2019,Dec,Peru,58702,1.81,117.2345,50072.291006487,Refined / Articles
7404,Copper Waste And Scrap,2020,Feb,Peru,59322,1.23,118.6765,49986.307314421974,Refined / Articles
7404,Copper Waste And Scrap,2020,Mar,Peru,57851,1.23,118.6765,48746.80328455928,Refined / Articles
7404,Copper Waste And Scrap,2020,Apr,Peru,120128,1.23,118.6765,101223.07280716907,Refined / Articles
7404,Copper Waste And Scrap,2020,May,Peru,79114,1.23,118.6765,66663.57703504906,Refined / Articles
7404,Copper Waste And Scrap,2020,Jun,Peru,58055,1.23,118.6765,48918.69915273875,Refined / Articles
7404,Copper Waste And Scrap,2020,Aug,Peru,2762864,1.23,118.6765,2328063.2644205047,Refined / Articles
7404,Copper Waste And Scrap,2020,Sep,Peru,130349,1.23,118.6765,109835.56137904302,Refined / Articles
7404,Copper Waste And Scrap,2020,Oct,Peru,140315,1.23,118.6765,118233.18011569265,Refined / Articles
7404,Copper Waste And Scrap,2020,Nov,Peru,65348,1.23,118.6765,55063.97644015453,Refined / Articles
7404,Copper Waste And Scrap,2020,Dec,Peru,135779,1.23,118.6765,114411.02492911402,Refined / Articles
7404,Copper Waste And Scrap,2021,Jan,Peru,67183,4.7,124.2543,54068.95375049395,Refined / Articles
7404,Copper Waste And Scrap,2021,Feb,Peru,165200,4.7,124.2543,132953.14528350328,Refined / Articles
7404,Copper Waste And Scrap,2021,Mar,Peru,158092,4.7,124.2543,127232.61891137772,Refined / Articles
7404,Copper Waste And Scrap,2021,Apr,Peru,96551,4.7,124.2543,77704.35308878646,Refined / Articles
7404,Copper Waste And Scrap,2021,May,Peru,201095,4.7,124.2543,161841.48154228867,Refined / Articles
7404,Copper Waste And Scrap,2021,Jun,Peru,178655,4.7,124.2543,143781.74437423894,Refined / Articles
7404,Copper Waste And Scrap,2021,Jul,Peru,99700,4.7,124.2543,80238.67182061305,Refined / Articles
7404,Copper Waste And Scrap,2021,Aug,Peru,175600,4.7,124.2543,141323.07694784005,Refined / Articles
7404,Copper Waste And Scrap,2021,Sep,Peru,107936,4.7,124.2543,86867.01385787051,Refined / Articles
7404,Copper Waste And Scrap,2021,Oct,Peru,95828,4.7,124.2543,77122.48187789075,Refined / Articles
7404,Copper Waste And Scrap,2021,Nov,Peru,355854,4.7,124.2543,286391.69831547077,Refined / Articles
7404,Copper Waste And Scrap,2021,Dec,Peru,659477,4.7,124.2543,530747.8292501748,Refined / Articles
7404,Copper Waste And Scrap,2022,Jan,Peru,305011,8.0,134.1947,227289.90042080646,Refined / Articles
7404,Copper Waste And Scrap,2022,Feb,Peru,191187,8.0,134.1947,142469.85909279576,Refined / Articles
7404,Copper Waste And Scrap,2022,Mar,Peru,169446,8.0,134.1947,126268.77216462349,Refined / Articles
7404,Copper Waste And Scrap,2022,Apr,Peru,602663,8.0,134.1947,449095.9777099989,Refined / Articles
7404,Copper Waste And Scrap,2022,Aug,Peru,110330,8.0,134.1947,82216.36174901095,Refined / Articles
7404,Copper Waste And Scrap,2022,Oct,Peru,119262,8.0,134.1947,88872.36232131372,Refined / Articles
7404,Copper Waste And Scrap,2023,Jun,Peru,105090,4.12,139.7235,75212.83105562057,Refined / Articles
7404,Copper Waste And Scrap,2023,Jul,Peru,184392,4.12,139.7235,131969.21061954505,Refined / Articles
7404,Copper Waste And Scrap,2023,Sep,Peru,200194,4.12,139.7235,143278.68969786758,Refined / Articles
7404,Copper Waste And Scrap,2024,May,Peru,381790,2.9,143.7755,265545.9379379658,Refined / Articles
7404,Copper Waste And Scrap,2024,Jun,Peru,538434,2.9,143.7755,374496.35021265794,Refined / Articles
7404,Copper Waste And Scrap,2024,Jul,Peru,170678,2.9,143.7755,118711.46335780436,Refined / Articles
7404,Copper Waste And Scrap,2024,Aug,Peru,42344,2.9,143.7755,29451.47121727972,Refined / Articles
7404,Copper Waste And Scrap,2024,Oct,Peru,326233,2.9,143.7755,226904.44477675264,Refined / Articles
7404,Copper Waste And Scrap,2025,Feb,Peru,116564,2.8,147.8012,78865.39486824193,Refined / Articles
7404,Copper Waste And Scrap,2025,Apr,Peru,109898,2.8,147.8012,74355.2826364062,Refined / Articles
7404,Copper Waste And Scrap,2025,Sep,Peru,11257,2.8,147.8012,7616.311640230255,Refined / Articles
7404,Copper Waste And Scrap,2025,Oct,Peru,5984,2.8,147.8012,4048.6816074565027,Refined / Articles
7404,Copper Waste And Scrap,2025,Dec,Peru,22540,2.8,147.8012,15250.214477284353,Refined / Articles
7404,Copper Waste And Scrap,2010,Mar,Suriname,111605,1.64,100.0,111605.0,Refined / Articles
7404,Copper Waste And Scrap,2010,Apr,Suriname,136442,1.64,100.0,136442.0,Refined / Articles
7404,Copper Waste And Scrap,2010,May,Suriname,143274,1.64,100.0,143274.0,Refined / Articles
7404,Copper Waste And Scrap,2010,Jun,Suriname,150855,1.64,100.0,150855.0,Refined / Articles
7404,Copper Waste And Scrap,2010,Jul,Suriname,116312,1.64,100.0,116311.99999999999,Refined / Articles
7404,Copper Waste And Scrap,2010,Aug,Suriname,89893,1.64,100.0,89893.0,Refined / Articles
7404,Copper Waste And Scrap,2010,Sep,Suriname,149967,1.64,100.0,149967.0,Refined / Articles
7404,Copper Waste And Scrap,2010,Nov,Suriname,258958,1.64,100.0,258958.0,Refined / Articles
7404,Copper Waste And Scrap,2010,Dec,Suriname,371474,1.64,100.0,371474.0,Refined / Articles
7404,Copper Waste And Scrap,2011,Jan,Suriname,331384,3.16,103.16,321233.03606048855,Refined / Articles
7404,Copper Waste And Scrap,2011,Feb,Suriname,251591,3.16,103.16,243884.2574641334,Refined / Articles
7404,Copper Waste And Scrap,2011,Mar,Suriname,307745,3.16,103.16,298318.1465684374,Refined / Articles
7404,Copper Waste And Scrap,2011,Apr,Suriname,150090,3.16,103.16,145492.43892981776,Refined / Articles
7404,Copper Waste And Scrap,2011,May,Suriname,187476,3.16,103.16,181733.22993408298,Refined / Articles
7404,Copper Waste And Scrap,2011,Jun,Suriname,234679,3.16,103.16,227490.3063202792,Refined / Articles
7404,Copper Waste And Scrap,2011,Aug,Suriname,451466,3.16,103.16,437636.6808840636,Refined / Articles
7404,Copper Waste And Scrap,2011,Sep,Suriname,269820,3.16,103.16,261554.86622721987,Refined / Articles
7404,Copper Waste And Scrap,2011,Oct,Suriname,179416,3.16,103.16,173920.12407910044,Refined / Articles
7404,Copper Waste And Scrap,2011,Nov,Suriname,62577,3.16,103.16,60660.13958898798,Refined / Articles
7404,Copper Waste And Scrap,2011,Dec,Suriname,435926,3.16,103.16,422572.70259790623,Refined / Articles
7404,Copper Waste And Scrap,2012,Jan,Suriname,323658,2.07,105.2954,307380.9492152553,Refined / Articles
